iter	Logloss
0	0.5930754821
1	0.5079913451
2	0.4498129434
3	0.3771169921
4	0.323578971
5	0.2798884624
6	0.2326135096
7	0.1948232164
8	0.1787156188
9	0.1620999823
10	0.1472714181
11	0.1311341044
12	0.1153920924
13	0.1060547307
14	0.1003728487
15	0.09429329137
16	0.08657010562
17	0.07915260543
18	0.07391906737
19	0.07001057234
20	0.06563976821
21	0.06042746546
22	0.05821178911
23	0.05598049594
24	0.05281557325
25	0.05123253009
26	0.0485935938
27	0.04693861413
28	0.04477123809
29	0.04319230558
30	0.04104277384
31	0.03953309622
32	0.03799286443
33	0.03581511631
34	0.03425366982
35	0.03341063787
36	0.03192729457
37	0.03070830798
38	0.0296155694
39	0.02881306894
40	0.02794451258
41	0.02673514767
42	0.02562809756
43	0.02499463707
44	0.02414984728
45	0.0234828355
46	0.0227096592
47	0.02229754772
48	0.0219127613
49	0.02126226262
50	0.02040891548
51	0.01989389329
52	0.01943909754
53	0.01906119542
54	0.01865494626
55	0.01827190812
56	0.01760021746
57	0.01724690404
58	0.01694129366
59	0.01659384417
60	0.01636219335
61	0.01615770534
62	0.01597388676
63	0.01548363829
64	0.01510455279
65	0.01479979644
66	0.01412501639
67	0.0139905745
68	0.01380505471
69	0.01338281458
70	0.01314900658
71	0.01279396642
72	0.01260066401
73	0.01228068893
74	0.01206927813
75	0.01150147871
76	0.0113282024
77	0.01116872475
78	0.01104225754
79	0.01066251724
80	0.01038969368
81	0.01031533983
82	0.01016625374
83	0.01002819399
84	0.009768028309
85	0.009669047128
86	0.009531793588
87	0.009327800634
88	0.009248423907
89	0.009069302833
90	0.008966038604
91	0.008880791234
92	0.008780658059
93	0.00857674496
94	0.008409198105
95	0.008222404474
96	0.008043743556
97	0.007871135159
98	0.00770668554
99	0.007607568666
100	0.007473537823
101	0.007344122904
102	0.007220042238
103	0.007078993445
104	0.006963455853
105	0.006851330172
106	0.006741978942
107	0.006636730664
108	0.006534725366
109	0.006441593729
110	0.006344840189
111	0.006250746828
112	0.006159691792
113	0.006070900522
114	0.005984849917
115	0.005900815336
116	0.005819430627
117	0.005740387241
118	0.005662845282
119	0.005588400592
120	0.005514997363
121	0.00544331616
122	0.005374223537
123	0.005306090347
124	0.005239931116
125	0.005174794167
126	0.005111612969
127	0.005050637925
128	0.004990392437
129	0.004931828514
130	0.004874561386
131	0.00481892285
132	0.004764195294
133	0.004711057618
134	0.004658651812
135	0.004607455748
136	0.004584151631
137	0.004534497397
138	0.00448609886
139	0.004438566536
140	0.004390954868
141	0.00434496782
142	0.00430003312
143	0.00425644949
144	0.004213878564
145	0.004173806098
146	0.004132972311
147	0.004091838251
148	0.004052416856
149	0.004013466726
150	0.003974716003
151	0.003937193374
152	0.003900663648
153	0.003863661084
154	0.003828119435
155	0.00379318151
156	0.003759386427
157	0.003725911159
158	0.003692591956
159	0.003660086015
160	0.003628384074
161	0.003596926274
162	0.003566278372
163	0.003536064685
164	0.003505792712
165	0.003476622432
166	0.003447958791
167	0.003419115405
168	0.00339132537
169	0.003362922117
170	0.003336074224
171	0.003309650838
172	0.003283408626
173	0.003257650887
174	0.003232255718
175	0.003206963589
176	0.003182494335
177	0.003158434041
178	0.003134405259
179	0.00311081454
180	0.003087871555
181	0.003064936518
182	0.003042099195
183	0.003019932096
184	0.002998312726
185	0.002976532423
186	0.002955166041
187	0.002934058337
188	0.002913257265
189	0.00289290121
190	0.002872946858
191	0.002852975344
192	0.002832969658
193	0.002813713038
194	0.002794786894
195	0.002776009988
196	0.002757363151
197	0.002738709593
198	0.00272056055
199	0.002703107492
200	0.002684957653
201	0.002676857263
202	0.002659707591
203	0.002642549968
204	0.002625922336
205	0.002609234127
206	0.002592819445
207	0.002576704737
208	0.00256048198
209	0.002544609858
210	0.002528798034
211	0.002513350996
212	0.002498367977
213	0.002483262499
214	0.00246810272
215	0.002453663159
216	0.002439170313
217	0.00242486556
218	0.002417944874
219	0.002404216429
220	0.002389746762
221	0.002376036061
222	0.002362574608
223	0.002348711088
224	0.002335629354
225	0.002322306008
226	0.002309314371
227	0.002296602576
228	0.002283666803
229	0.002270912982
230	0.002258688951
231	0.002246309677
232	0.002234183166
233	0.002221901578
234	0.002209919968
235	0.002197949317
236	0.002192394104
237	0.002180888204
238	0.002169467736
239	0.002157795108
240	0.002146701776
241	0.002135463794
242	0.002124315415
243	0.002113437184
244	0.002102461465
245	0.002091760256
246	0.002080935866
247	0.002070425753
248	0.002060186948
249	0.002049815417
250	0.002039914063
251	0.002029670684
252	0.002019405117
253	0.002009517045
254	0.001999478503
255	0.00199008025
256	0.001980923028
257	0.001971234992
258	0.001961550202
259	0.001952454212
260	0.001942875482
261	0.001933738954
262	0.00192477277
263	0.001915731936
264	0.001906961151
265	0.001897800978
266	0.001889353051
267	0.001880547159
268	0.001872150227
269	0.001863072867
270	0.001854878586
271	0.001846281315
272	0.001838083759
273	0.001829878616
274	0.001821758673
275	0.001813920564
276	0.001805839597
277	0.001797816046
278	0.001789836076
279	0.001781794483
280	0.001774165979
281	0.001766783048
282	0.001758853408
283	0.001751374549
284	0.001743834523
285	0.00173644394
286	0.001729117
287	0.001721772678
288	0.001714706113
289	0.001707393053
290	0.001700643248
291	0.00169347655
292	0.001686569523
293	0.001681413843
294	0.001674415091
295	0.001674415091
296	0.001674415091
297	0.001674415091
298	0.001674415091
299	0.001674415091
300	0.001674415091
301	0.001674415091
302	0.001674415091
303	0.001674415091
304	0.001674415091
305	0.001674415091
306	0.001674415091
307	0.001674415091
308	0.001674415091
309	0.001674415091
310	0.001674415091
311	0.001674415091
312	0.001674415091
313	0.001674415091
314	0.001674415091
315	0.001674415091
316	0.001674415091
317	0.001674415091
318	0.001674415091
319	0.001674415091
320	0.001674415091
321	0.001674415091
322	0.001674415091
323	0.001674415091
324	0.001674415091
325	0.001674415091
326	0.001674415091
327	0.001674415091
328	0.001674415091
329	0.001674415091
330	0.001674415091
331	0.001674415091
332	0.001674415091
333	0.001674415091
334	0.001674415091
335	0.001674415091
336	0.001674415091
337	0.001674415091
338	0.001674415091
339	0.001674415091
340	0.001674415091
341	0.001674415091
342	0.001674415091
343	0.001674415091
344	0.001674415091
345	0.001674415091
346	0.001674415091
347	0.001674415091
348	0.001674415091
349	0.001674415091
350	0.001674415091
351	0.001674415091
352	0.001674415091
353	0.001674415091
354	0.001674415091
355	0.001674415091
356	0.001674415091
357	0.001674415091
358	0.001674415091
359	0.001674415091
360	0.001674415091
361	0.001674415091
362	0.001674415091
363	0.001674415091
364	0.001674415091
365	0.001674415091
366	0.001674415091
367	0.001674415091
368	0.001674415091
369	0.001674415091
370	0.001674415091
371	0.001674415091
372	0.001674415091
373	0.001674415091
374	0.001674415091
375	0.001674415091
376	0.001674415091
377	0.001674415091
378	0.001674415091
379	0.001674415091
380	0.001674415091
381	0.001674415091
382	0.001674415091
383	0.001674415091
384	0.001674415091
385	0.001674415091
386	0.001674415091
387	0.001674415091
388	0.001674415091
389	0.001674415091
390	0.001674415091
391	0.001674415091
392	0.001674415091
393	0.001674415091
394	0.001674415091
395	0.001674415091
396	0.001674415091
397	0.001674415091
398	0.001674415091
399	0.001674415091
400	0.001674415091
401	0.001674415091
402	0.001674415091
403	0.001674415091
404	0.001674415091
405	0.001674415091
406	0.001674415091
407	0.001674415091
408	0.001674415091
409	0.001674415091
410	0.001674415091
411	0.001674415091
412	0.001674415091
413	0.001674415091
414	0.001674415091
415	0.001674415091
416	0.001674415091
417	0.001674415091
418	0.001674415091
419	0.001674415091
420	0.001674415091
421	0.001674415091
422	0.001674415091
423	0.001674415091
424	0.001674415091
425	0.001674415091
426	0.001674415091
427	0.001674415091
428	0.001674415091
429	0.001674415091
430	0.001674415091
431	0.001674415091
432	0.001674415091
433	0.001674415091
434	0.001674415091
435	0.001674415091
436	0.001674415091
437	0.001674415091
438	0.001674415091
439	0.001674415091
440	0.001674415091
441	0.001674415091
442	0.001674415091
443	0.001674415091
444	0.001674415091
445	0.001674415091
446	0.001674415091
447	0.001674415091
448	0.001674415091
449	0.001674415091
450	0.001674415091
451	0.001674415091
452	0.001674415091
453	0.001674415091
454	0.001674415091
455	0.001674415091
456	0.001674415091
457	0.001674415091
458	0.001674415091
459	0.001674415091
460	0.001674415091
461	0.001674415091
462	0.001674415091
463	0.001674415091
464	0.001674415091
465	0.001674415091
466	0.001674415091
467	0.001674415091
468	0.001674415091
469	0.001674415091
470	0.001674415091
471	0.001674415091
472	0.001674415091
473	0.001674415091
474	0.001674415091
475	0.001674415091
